기준_월,기준_일,행정동_명,시군구_코드,행정동_코드,서비스인구,주거인구,직장인구,방문인구,총 인구
11,29,대동면,48250,4825037000,10845,4856.551595,1542.972341,4445.476064,10845
11,30,대동면,48250,4825037000,10172,4555.172229,1447.221268,4169.606503,10172
11,1,동상동,48250,4825051000,10456,7452.186131,1055.331646,1948.482223,10456
11,2,동상동,48250,4825051000,10487,7474.280409,1058.460498,1954.259093,10487
11,3,동상동,48250,4825051000,10355,7380.201548,1045.137643,1929.660809,10355
11,4,동상동,48250,4825051000,10614,7564.795677,1071.2787,1977.925623,10614
11,5,동상동,48250,4825051000,10667,7602.569765,1076.628029,1987.802207,10667
11,6,동상동,48250,4825051000,10443,7442.920789,1054.019547,1946.059665,10443
11,7,동상동,48250,4825051000,10563,7528.447026,1066.131233,1968.421741,10563
11,8,동상동,48250,4825051000,10555,7522.745277,1065.323788,1966.930936,10555
11,9,동상동,48250,4825051000,10527,7502.789155,1062.497727,1961.713118,10527
11,10,동상동,48250,4825051000,10399,7411.561168,1049.578595,1937.860237,10399
11,11,동상동,48250,4825051000,10257,7310.355121,1035.246432,1911.398447,10257
11,12,동상동,48250,4825051000,10392,7406.572138,1048.87208,1936.555783,10392
11,13,동상동,48250,4825051000,10713,7635.354822,1081.270842,1996.374336,10713
11,14,동상동,48250,4825051000,10609,7561.232083,1070.774047,1976.99387,10609
11,15,동상동,48250,4825051000,10433,7435.793602,1053.010239,1944.196159,10433
11,16,동상동,48250,4825051000,10436,7437.931758,1053.313031,1944.75521,10436
11,17,동상동,48250,4825051000,10471,7462.876911,1056.845607,1951.277483,10471
11,18,동상동,48250,4825051000,10439,7440.069914,1053.615824,1945.314262,10439
11,19,동상동,48250,4825051000,10580,7540.563243,1067.847056,1971.589702,10580
11,20,동상동,48250,4825051000,9750,6949.006769,984.0745551,1816.918676,9750
11,21,동상동,48250,4825051000,9843,7015.289603,993.4611124,1834.249285,9843
11,22,동상동,48250,4825051000,9795,6981.079108,988.6164377,1825.304454,9795
11,23,동상동,48250,4825051000,9890,7048.787379,998.2048564,1843.007765,9890
11,24,동상동,48250,4825051000,9763,6958.272111,985.3866545,1819.341234,9763
11,25,동상동,48250,4825051000,9815,6995.333481,990.6350521,1829.031467,9815
11,26,동상동,48250,4825051000,9849,7019.565915,994.0666967,1835.367389,9849
11,27,동상동,48250,4825051000,9619,6855.640627,970.8526303,1792.506743,9619
11,28,동상동,48250,4825051000,9904,7058.76544,999.6178865,1845.616673,9904
11,29,동상동,48250,4825051000,10135,7223.403447,1022.932884,1888.66367,10135
11,30,동상동,48250,4825051000,9791,6978.228233,988.2127148,1824.559052,9791
11,1,부원동,48250,4825053000,17419,8339.186109,4137.605175,4942.208716,17419
11,2,부원동,48250,4825053000,16751,8019.38725,3978.932447,4752.680303,16751
11,3,부원동,48250,4825053000,17374,8317.642773,4126.916144,4929.441083,17374
11,4,부원동,48250,4825053000,17089,8181.201643,4059.218947,4848.57941,17089
11,5,부원동,48250,4825053000,17321,8292.26951,4114.326841,4914.403649,17321
11,6,부원동,48250,4825053000,17216,8242.001725,4089.385768,4884.612506,17216
11,7,부원동,48250,4825053000,15206,7279.732704,3611.942379,4314.324917,15206
11,8,부원동,48250,4825053000,17577,8414.827157,4175.135551,4987.037292,17577
11,9,부원동,48250,4825053000,17413,8336.313664,4136.179971,4940.506365,17413
11,10,부원동,48250,4825053000,17701,8474.191017,4204.58977,5022.219213,17701
11,11,부원동,48250,4825053000,17082,8177.850457,4057.556209,4846.593334,17082
11,12,부원동,48250,4825053000,17351,8306.631734,4121.452861,4922.915404,17351
11,13,부원동,48250,4825053000,16366,7835.07204,3887.481847,4643.446113,16366
11,14,부원동,48250,4825053000,16388,7845.604338,3892.707596,4649.688067,16388
11,15,부원동,48250,4825053000,17896,8567.545474,4250.908905,5077.545621,17896
11,16,부원동,48250,4825053000,17203,8235.778095,4086.297826,4880.924079,17203
11,17,부원동,48250,4825053000,17629,8439.721679,4187.48732,5001.791001,17629
11,18,부원동,48250,4825053000,17253,8259.715135,4098.174527,4895.110338,17253
11,19,부원동,48250,4825053000,17472,8364.559372,4150.194478,4957.24615,17472
11,20,부원동,48250,4825053000,15968,7644.533199,3792.943305,4530.523496,15968
11,21,부원동,48250,4825053000,15197,7275.424037,3609.804572,4311.771391,15197
11,22,부원동,48250,4825053000,17588,8420.093306,4177.748425,4990.158269,17588
11,23,부원동,48250,4825053000,17147,8208.96861,4072.99592,4865.03547,17147
11,24,부원동,48250,4825053000,18000,8617.334518,4275.612443,5107.053039,18000
11,25,부원동,48250,4825053000,17385,8322.908922,4129.529018,4932.56206,17385
11,26,부원동,48250,4825053000,17289,8276.949804,4106.725752,4905.324444,17289
11,27,부원동,48250,4825053000,16817,8050.984144,3994.609692,4771.406164,16817
11,28,부원동,48250,4825053000,16307,7806.826332,3873.46734,4626.706328,16307
11,29,부원동,48250,4825053000,17599,8425.359454,4180.3613,4993.279246,17599
11,30,부원동,48250,4825053000,17661,8455.041384,4195.088409,5010.870207,17661
11,1,북부동,48250,4825055000,91268,73635.12438,7650.761927,9982.113695,91268
11,2,북부동,48250,4825055000,91896,74141.79548,7703.405553,10050.79897,91896
11,3,북부동,48250,4825055000,91467,73795.6778,7667.443585,10003.87861,91467
11,4,북부동,48250,4825055000,90039,72643.56581,7547.738015,9847.69618,90039
11,5,북부동,48250,4825055000,89312,72057.02139,7486.795473,9768.183134,89312
11,6,북부동,48250,4825055000,88011,71007.37314,7377.735986,9625.890875,88011
11,7,북부동,48250,4825055000,88849,71683.47248,7447.983372,9717.544152,88849
11,8,북부동,48250,4825055000,90864,73309.17673,7616.895645,9937.927628,90864
11,9,북부동,48250,4825055000,90380,72918.68499,7576.323168,9884.991845,90380
11,10,북부동,48250,4825055000,90384,72921.91219,7576.658478,9885.429331,90384
11,11,북부동,48250,4825055000,89518,72223.22242,7504.063923,9790.713654,89518
11,12,북부동,48250,4825055000,89035,71833.53748,7463.575274,9737.887242,89035
11,13,북부동,48250,4825055000,87934,70945.24945,7371.281273,9617.469273,87934
11,14,북부동,48250,4825055000,88889,71715.74452,7451.33647,9721.91901,88889
11,15,북부동,48250,4825055000,90052,72654.05422,7548.827771,9849.118009,90052
11,16,북부동,48250,4825055000,89850,72491.08039,7531.89463,9827.024976,89850
11,17,북부동,48250,4825055000,89870,72507.21642,7533.571179,9829.212405,89870
11,18,북부동,48250,4825055000,89433,72154.64433,7496.938592,9781.41708,89433
11,19,북부동,48250,4825055000,89820,72466.87636,7529.379807,9823.743832,89820
11,20,북부동,48250,4825055000,88541,71434.97773,7422.164524,9683.857745,88541
11,21,북부동,48250,4825055000,89403,72130.44029,7494.423769,9778.135937,89403
11,22,북부동,48250,4825055000,91937,74174.87433,7706.842478,10055.2832,91937
11,23,북부동,48250,4825055000,91530,73846.50627,7672.724713,10010.76902,91530
11,24,북부동,48250,4825055000,91252,73622.21556,7649.420688,9980.363752,91252
11,25,북부동,48250,4825055000,90776,73238.17823,7609.518831,9928.30294,90776
11,26,북부동,48250,4825055000,90721,73193.80417,7604.908322,9922.28751,90721
11,27,북부동,48250,4825055000,88571,71459.18177,7424.679347,9687.138888,88571
11,28,북부동,48250,4825055000,89476,72189.33678,7500.543171,9786.120053,89476
11,29,북부동,48250,4825055000,91643,73937.6748,7682.197213,10023.12799,91643
11,30,북부동,48250,4825055000,91160,73547.98986,7641.708564,9970.301578,91160
11,1,불암동,48250,4825060000,10663,6536.04664,2118.252641,2008.700718,10663
11,2,불암동,48250,4825060000,10341,6338.671885,2054.285901,1948.042214,10341
11,3,불암동,48250,4825060000,10903,6683.158259,2165.929715,2053.912026,10903
11,4,불암동,48250,4825060000,10618,6508.463212,2109.31319,2000.223598,10618
11,5,불암동,48250,4825060000,10962,6719.323199,2177.650329,2065.026472,10962
11,6,불암동,48250,4825060000,9531,5842.170171,1893.375778,1795.454051,9531
11,7,불암동,48250,4825060000,9368,5742.256863,1860.995099,1764.748038,9368
11,8,불암동,48250,4825060000,10777,6605.924659,2140.899251,2030.176089,10777
11,9,불암동,48250,4825060000,10908,6686.223085,2166.922987,2054.853928,10908
11,10,불암동,48250,4825060000,11055,6776.328951,2196.125195,2082.545854,11055
11,11,불암동,48250,4825060000,10972,6725.45285,2179.636874,2066.910277,10972
11,12,불암동,48250,4825060000,10721,6571.598615,2129.774601,2019.626784,10721
11,13,불암동,48250,4825060000,9351,5731.836456,1857.617973,1761.54557,9351
11,14,불암동,48250,4825060000,9672,5928.598247,1921.386059,1822.015694,9672
11,15,불암동,48250,4825060000,10957,6716.258374,2176.657056,2064.08457,10957
11,16,불암동,48250,4825060000,10739,6582.631986,2133.350381,2023.017632,10739
11,17,불암동,48250,4825060000,10687,6550.757802,2123.020349,2013.221849,10687
11,18,불암동,48250,4825060000,11150,6834.560634,2214.99737,2100.441996,11150
11,19,불암동,48250,4825060000,10558,6471.685307,2097.393922,1988.920771,10558
11,20,불암동,48250,4825060000,9368,5742.256863,1860.995099,1764.748038,9368
11,21,불암동,48250,4825060000,9254,5672.378844,1838.34849,1743.272667,9254
11,22,불암동,48250,4825060000,10710,6564.855999,2127.589402,2017.554599,10710
11,23,불암동,48250,4825060000,10684,6548.918907,2122.424385,2012.656708,10684
11,24,불암동,48250,4825060000,10807,6624.313612,2146.858886,2035.827503,10807
11,25,불암동,48250,4825060000,10543,6462.490831,2094.414105,1986.095064,10543
11,26,불암동,48250,4825060000,10634,6518.270653,2112.491662,2003.237685,10634
11,27,불암동,48250,4825060000,9244,5666.249193,1836.361945,1741.388862,9244
11,28,불암동,48250,4825060000,9083,5567.561815,1804.378575,1711.05961,9083
11,29,불암동,48250,4825060000,10738,6582.019021,2133.151727,2022.829252,10738
11,30,불암동,48250,4825060000,10438,6398.129498,2073.555385,1966.315117,10438
11,1,삼안동,48250,4825059000,40083,30615.62969,4888.296978,4579.073332,40083
11,2,삼안동,48250,4825059000,38038,29053.64674,4638.900293,4345.45297,38038
11,3,삼안동,48250,4825059000,39179,29925.14921,4778.050228,4475.800566,39179
11,4,삼안동,48250,4825059000,40729,31109.04827,4967.0795,4652.872234,40729
11,5,삼안동,48250,4825059000,40786,31152.5852,4974.030899,4659.383901,40786
11,6,삼안동,48250,4825059000,39684,30310.87116,4839.637185,4533.491658,39684
11,7,삼안동,48250,4825059000,39529,30192.48125,4820.734257,4515.784491,39529
11,8,삼안동,48250,4825059000,40880,31224.38295,4985.49461,4670.122441,40880
11,9,삼안동,48250,4825059000,41239,31498.58925,5029.276229,4711.134524,41239
11,10,삼안동,48250,4825059000,41392,31615.45154,5047.935247,4728.613212,41392
11,11,삼안동,48250,4825059000,40933,31264.86466,4991.958192,4676.17715,40933
11,12,삼안동,48250,4825059000,40919,31254.17138,4990.250831,4674.577793,40919
11,13,삼안동,48250,4825059000,39905,30479.67225,4866.5891,4558.73865,39905
11,14,삼안동,48250,4825059000,39459,30139.01484,4812.197452,4507.787706,39459
11,15,삼안동,48250,4825059000,40446,30892.89121,4932.566414,4620.542374,40446
11,16,삼안동,48250,4825059000,41067,31367.21464,5008.300077,4691.485281,41067
11,17,삼안동,48250,4825059000,40545,30968.50799,4944.639897,4631.852113,40545
11,18,삼안동,48250,4825059000,40677,31069.33036,4960.737873,4646.931765,40677
11,19,삼안동,48250,4825059000,40408,30863.86659,4927.932148,4616.201262,40408
11,20,삼안동,48250,4825059000,39132,29889.25033,4772.318373,4470.431296,39132
11,21,삼안동,48250,4825059000,39073,29844.18579,4765.123065,4463.691148,39073
11,22,삼안동,48250,4825059000,40304,30784.43078,4915.248894,4604.320325,40304
11,23,삼안동,48250,4825059000,40501,30934.90053,4939.273904,4626.825562,40501
11,24,삼안동,48250,4825059000,40534,30960.10613,4943.298398,4630.595475,40534
11,25,삼안동,48250,4825059000,40567,30985.31172,4947.322893,4634.365388,40567
11,26,삼안동,48250,4825059000,40779,31147.23856,4973.177219,4658.584223,40779
11,27,삼안동,48250,4825059000,39375,30074.85515,4801.953285,4498.191564,39375
11,28,삼안동,48250,4825059000,39389,30085.54843,4803.660646,4499.790921,39389
11,29,삼안동,48250,4825059000,40452,30897.47405,4933.29814,4621.227813,40452
11,30,삼안동,48250,4825059000,40778,31146.47475,4973.055265,4658.469983,40778
11,1,상동면,48250,4825036000,13026,4149.63399,5509.719238,3366.646772,13026
11,2,상동면,48250,4825036000,13306,4238.832325,5628.153246,3439.014429,13306
11,3,상동면,48250,4825036000,13043,4155.049603,5516.909874,3371.040522,13043
11,4,상동면,48250,4825036000,13200,4205.064384,5583.317515,3411.618101,13200
11,5,상동면,48250,4825036000,13403,4269.733177,5669.18217,3464.084653,13403
11,6,상동면,48250,4825036000,10385,3308.302548,4392.632757,2684.064696,10385
11,7,상동면,48250,4825036000,8438,2688.055551,3569.093423,2180.851026,8438
11,8,상동면,48250,4825036000,12892,4106.946215,5453.040106,3332.013679,12892
11,9,상동면,48250,4825036000,13224,4212.709956,5593.469001,3417.821043,13224
11,10,상동면,48250,4825036000,13365,4257.627689,5653.108984,3454.263328,13365
11,11,상동면,48250,4825036000,13329,4246.159331,5637.881754,3444.958915,13329
11,12,상동면,48250,4825036000,13305,4238.51376,5627.730268,3438.755973,13305
11,13,상동면,48250,4825036000,10348,3296.515625,4376.982549,2674.501827,10348
11,14,상동면,48250,4825036000,8754,2788.722244,3702.754661,2262.523095,8754
11,15,상동면,48250,4825036000,13277,4229.593926,5615.886867,3431.519207,13277
11,16,상동면,48250,4825036000,13318,4242.655111,5633.228989,3442.1159,13318
11,17,상동면,48250,4825036000,13166,4194.233158,5568.936242,3402.8306,13166
11,18,상동면,48250,4825036000,13275,4228.956795,5615.04091,3431.002295,13275
11,19,상동면,48250,4825036000,13432,4278.971576,5681.44855,3471.579874,13432
11,20,상동면,48250,4825036000,10307,3283.45444,4359.640426,2663.905134,10307
11,21,상동면,48250,4825036000,8192,2609.688442,3465.040688,2117.27087,8192
11,22,상동면,48250,4825036000,12803,4078.593887,5415.395011,3309.011102,12803
11,23,상동면,48250,4825036000,13152,4189.773241,5563.014542,3399.212217,13152
11,24,상동면,48250,4825036000,13012,4145.174073,5503.797538,3363.028389,13012
11,25,상동면,48250,4825036000,13149,4188.817544,5561.745606,3398.43685,13149
11,26,상동면,48250,4825036000,13135,4184.357628,5555.823906,3394.818467,13135
11,27,상동면,48250,4825036000,10516,3350.034626,4448.042953,2717.922421,10516
11,28,상동면,48250,4825036000,8581,2733.610415,3629.579363,2217.810222,8581
11,29,상동면,48250,4825036000,12895,4107.901911,5454.309042,3332.789047,12895
11,30,상동면,48250,4825036000,12664,4034.313285,5356.600985,3273.08573,12664
11,1,생림면,48250,4825035000,12574,4584.960842,4846.288533,3142.750625,12574
11,2,생림면,48250,4825035000,12756,4651.324996,4916.435226,3188.239779,12756
11,3,생림면,48250,4825035000,12852,4686.330264,4953.435679,3212.234057,12852
11,4,생림면,48250,4825035000,12817,4673.567926,4939.94593,3203.486143,12817
11,5,생림면,48250,4825035000,13022,4748.318759,5018.957315,3254.723926,13022
11,6,생림면,48250,4825035000,11446,4173.648942,4411.533207,2860.817851,11446
11,7,생림면,48250,4825035000,9381,3420.67104,3615.638041,2344.690919,9381
11,8,생림면,48250,4825035000,12218,4455.149639,4709.078519,3053.771842,12218
11,9,생림면,48250,4825035000,12581,4587.513309,4848.986483,3144.500208,12581
11,10,생림면,48250,4825035000,12790,4663.722695,4929.539553,3196.737752,12790
11,11,생림면,48250,4825035000,12918,4710.396386,4978.87349,3228.730124,12918
11,12,생림면,48250,4825035000,12899,4703.46826,4971.550484,3223.981256,12899
11,13,생림면,48250,4825035000,10473,3818.855964,4036.518197,2617.625839,10473
11,14,생림면,48250,4825035000,10039,3660.602981,3869.245314,2509.151704,10039
11,15,생림면,48250,4825035000,12736,4644.032232,4908.726798,3183.240971,12736
11,16,생림면,48250,4825035000,13115,4782.230113,5054.801504,3277.968383,13115
11,17,생림면,48250,4825035000,12723,4639.291935,4903.71632,3179.991745,12723
11,18,생림면,48250,4825035000,13056,4760.716458,5032.061642,3263.2219,13056
11,19,생림면,48250,4825035000,12971,4729.722211,4999.300824,3241.976965,12971
11,20,생림면,48250,4825035000,10850,3956.324569,4181.82206,2711.853371,10850
11,21,생림면,48250,4825035000,9869,3598.614486,3803.723678,2466.661836,9869
11,22,생림면,48250,4825035000,12860,4689.247369,4956.51905,3214.233581,12860
11,23,생림면,48250,4825035000,12479,4550.320212,4809.673501,3119.006287,12479
11,24,생림면,48250,4825035000,12635,4607.203772,4869.799238,3157.99699,12635
11,25,생림면,48250,4825035000,12868,4692.164475,4959.602421,3216.233104,12868
11,26,생림면,48250,4825035000,13109,4780.042284,5052.488976,3276.468741,13109
11,27,생림면,48250,4825035000,10735,3914.391175,4137.4986,2683.110225,10735
11,28,생림면,48250,4825035000,9890,3606.271888,3811.817528,2471.910584,9890
11,29,생림면,48250,4825035000,12761,4653.148187,4918.362333,3189.489481,12761
11,30,생림면,48250,4825035000,12255,4468.641253,4723.33911,3063.019637,12255
11,1,장유1동,48250,4825061000,56999,39537.92643,5686.259837,11774.81373,56999
11,2,장유1동,48250,4825061000,56804,39402.66273,5666.806502,11734.53077,56804
11,3,장유1동,48250,4825061000,56909,39475.49703,5677.281374,11756.22159,56909
11,4,장유1동,48250,4825061000,56448,39155.71977,5631.291694,11660.98853,56448
11,5,장유1동,48250,4825061000,56691,39324.27915,5655.533543,11711.1873,56691
11,6,장유1동,48250,4825061000,58637,40674.14152,5849.667855,12113.19063,58637
11,7,장유1동,48250,4825061000,63393,43973.18848,6324.129719,13095.6818,63393
11,8,장유1동,48250,4825061000,57458,39856.31637,5732.049996,11869.63363,57458
11,9,장유1동,48250,4825061000,56940,39497.00049,5680.373956,11762.62555,56940
11,10,장유1동,48250,4825061000,57060,39580.23969,5692.345239,11787.41507,57060
11,11,장유1동,48250,4825061000,56935,39493.53219,5679.875153,11761.59265,56935
11,12,장유1동,48250,4825061000,57059,39579.54603,5692.245479,11787.20849,57059
11,13,장유1동,48250,4825061000,60245,41789.5468,6010.083052,12445.37015,60245
11,14,장유1동,48250,4825061000,64992,45082.35083,6483.64707,13426.0021,64992
11,15,장유1동,48250,4825061000,57333,39769.60887,5719.579909,11843.81122,57333
11,16,장유1동,48250,4825061000,57329,39766.83423,5719.180866,11842.9849,57329
11,17,장유1동,48250,4825061000,57010,39545.55669,5687.357205,11777.0861,57010
11,18,장유1동,48250,4825061000,57014,39548.33133,5687.756247,11777.91242,57014
11,19,장유1동,48250,4825061000,57043,39568.44747,5690.649308,11783.90322,57043
11,20,장유1동,48250,4825061000,58182,40358.52622,5804.276739,12019.19705,58182
11,21,장유1동,48250,4825061000,62808,43567.39738,6265.769712,12974.8329,62808
11,22,장유1동,48250,4825061000,57375,39798.74259,5723.769858,11852.48755,57375
11,23,장유1동,48250,4825061000,57126,39626.02125,5698.929445,11801.0493,57126
11,24,장유1동,48250,4825061000,57003,39540.70107,5686.65888,11775.64005,57003
11,25,장유1동,48250,4825061000,57165,39653.07399,5702.820112,11809.10589,57165
11,26,장유1동,48250,4825061000,57346,39778.62645,5720.876798,11846.49675,57346
11,27,장유1동,48250,4825061000,59513,41281.78768,5937.058223,12294.1541,59513
11,28,장유1동,48250,4825061000,64296,44599.56346,6414.213626,13282.22291,64296
11,29,장유1동,48250,4825061000,57384,39804.98553,5724.667704,11854.34676,57384
11,30,장유1동,48250,4825061000,56549,39225.77943,5641.367524,11681.85304,56549
11,1,장유2동,48250,4825062000,39945,27582.11553,4902.139482,7460.744991,39945
11,2,장유2동,48250,4825062000,39842,27510.99379,4889.499092,7441.507121,39842
11,3,장유2동,48250,4825062000,39930,27571.75799,4900.298649,7457.943359,39930
11,4,장유2동,48250,4825062000,39854,27519.27981,4890.971759,7443.748426,39854
11,5,장유2동,48250,4825062000,40133,27711.92996,4925.211261,7495.858774,40133
11,6,장유2동,48250,4825062000,38268,26424.14312,4696.334302,7147.522576,38268
11,7,장유2동,48250,4825062000,38695,26718.98762,4748.736695,7227.27569,38695
11,8,장유2동,48250,4825062000,39466,27251.36491,4843.355534,7371.279555,39466
11,9,장유2동,48250,4825062000,39716,27423.99049,4874.036091,7417.973415,39716
11,10,장유2동,48250,4825062000,39920,27564.85297,4899.071426,7456.075605,39920
11,11,장유2동,48250,4825062000,39299,27136.05102,4822.860922,7340.088056,39299
11,12,장유2동,48250,4825062000,39955,27589.02055,4903.366704,7462.612745,39955
11,13,장유2동,48250,4825062000,38643,26683.08149,4742.355139,7217.563367,38643
11,14,장유2동,48250,4825062000,38442,26544.29053,4717.68797,7180.021503,38442
11,15,장유2동,48250,4825062000,39033,26952.3774,4790.216808,7290.405789,39033
11,16,장유2동,48250,4825062000,39232,27089.78737,4814.638532,7327.574102,39232
11,17,장유2동,48250,4825062000,39489,27267.24646,4846.178145,7375.57539,39489
11,18,장유2동,48250,4825062000,38494,26580.19665,4724.069526,7189.733826,38494
11,19,장유2동,48250,4825062000,40046,27651.85626,4914.534427,7479.609311,40046
11,20,장유2동,48250,4825062000,38529,26604.36423,4728.364804,7196.270967,38529
11,21,장유2동,48250,4825062000,38570,26632.67482,4733.396416,7203.92876,38570
11,22,장유2동,48250,4825062000,39346,27168.50463,4828.628866,7348.866502,39346
11,23,장유2동,48250,4825062000,39259,27108.43093,4817.952032,7332.617038,39259
11,24,장유2동,48250,4825062000,39557,27314.20062,4854.523257,7388.27612,39557
11,25,장유2동,48250,4825062000,39569,27322.48665,4855.995924,7390.517425,39569
11,26,장유2동,48250,4825062000,40105,27692.5959,4921.775039,7490.629062,40105
11,27,장유2동,48250,4825062000,38544,26614.72176,4730.205638,7199.072598,38544
11,28,장유2동,48250,4825062000,38075,26290.87617,4672.648912,7111.474916,38075
11,29,장유2동,48250,4825062000,39338,27162.98061,4827.647089,7347.372298,39338
11,30,장유2동,48250,4825062000,39479,27260.34144,4844.950923,7373.707635,39479
11,1,장유3동,48250,4825063000,64087,53190.01327,3757.917917,7139.06881,64087
11,2,장유3동,48250,4825063000,63511,52711.95302,3724.142569,7074.904414,63511
11,3,장유3동,48250,4825063000,63882,53019.8703,3745.897177,7116.232523,63882
11,4,장유3동,48250,4825063000,64006,53122.78605,3753.168259,7130.045692,64006
11,5,장유3동,48250,4825063000,63494,52697.8436,3723.145728,7073.010674,63494
11,6,장유3동,48250,4825063000,62377,51770.77189,3657.647353,6948.58076,62377
11,7,장유3동,48250,4825063000,64019,53133.5756,3753.93055,7131.493847,64019
11,8,장유3동,48250,4825063000,64452,53492.95076,3779.320699,7179.72854,64452
11,9,장유3동,48250,4825063000,64085,53188.35334,3757.800642,7138.846017,64085
11,10,장유3동,48250,4825063000,63949,53075.478,3749.825907,7123.69609,63949
11,11,장유3동,48250,4825063000,64053,53161.79444,3755.924234,7135.281328,64053
11,12,장유3동,48250,4825063000,64211,53292.92902,3765.188999,7152.881979,64211
11,13,장유3동,48250,4825063000,62912,52214.80355,3689.018553,7008.177899,62912
11,14,장유3동,48250,4825063000,64248,53323.63775,3767.358596,7157.00365,64248
