기준_월,기준_일,행정동_명,시군구_코드,행정동_코드,서비스인구,주거인구,직장인구,방문인구,총 인구
10,21,대동면,48250,4825037000,10798,4835.504299,1536.285416,4426.210285,10798
10,22,대동면,48250,4825037000,12547,5618.732399,1785.124386,5143.143216,12547
10,23,대동면,48250,4825037000,14213,6364.791869,2022.154531,5826.0536,14213
10,24,대동면,48250,4825037000,15545,6961.281194,2211.664826,6372.05398,15545
10,25,대동면,48250,4825037000,11269,5046.425074,1603.29694,4619.277986,11269
10,26,대동면,48250,4825037000,11943,5348.252255,1699.190288,4895.557458,11943
10,27,대동면,48250,4825037000,11330,5073.741777,1611.975715,4644.282508,11330
10,28,대동면,48250,4825037000,11287,5054.48574,1605.85789,4626.65637,11287
10,29,대동면,48250,4825037000,12156,5443.636809,1729.494862,4982.868329,12156
10,30,대동면,48250,4825037000,13978,6259.555389,1988.719906,5729.724705,13978
10,31,대동면,48250,4825037000,15045,6737.37379,2140.527328,6167.098882,15045
10,1,동상동,48250,4825051000,10706,7630.365792,1080.564327,1995.069881,10706
10,2,동상동,48250,4825051000,10593,7549.828585,1069.159155,1974.01226,10593
10,3,동상동,48250,4825051000,10585,7544.126836,1068.351709,1972.521455,10585
10,4,동상동,48250,4825051000,10413,7421.539229,1050.991625,1940.469146,10413
10,5,동상동,48250,4825051000,10613,7564.082958,1071.17777,1977.739273,10613
10,6,동상동,48250,4825051000,10505,7487.109344,1060.277251,1957.613404,10505
10,7,동상동,48250,4825051000,10513,7492.811094,1061.084697,1959.104209,10513
10,8,동상동,48250,4825051000,10348,7375.212517,1044.431128,1928.356355,10348
10,9,동상동,48250,4825051000,10353,7378.776111,1044.935781,1929.288108,10353
10,10,동상동,48250,4825051000,10353,7378.776111,1044.935781,1929.288108,10353
10,11,동상동,48250,4825051000,10322,7356.681833,1041.806929,1923.511238,10322
10,12,동상동,48250,4825051000,10456,7452.186131,1055.331646,1948.482223,10456
10,13,동상동,48250,4825051000,10543,7514.192653,1064.112619,1964.694728,10543
10,14,동상동,48250,4825051000,10543,7514.192653,1064.112619,1964.694728,10543
10,15,동상동,48250,4825051000,10573,7535.574212,1067.140541,1970.285247,10573
10,16,동상동,48250,4825051000,10263,7314.631433,1035.852016,1912.516551,10263
10,17,동상동,48250,4825051000,10270,7319.620463,1036.558531,1913.821005,10270
10,18,동상동,48250,4825051000,10413,7421.539229,1050.991625,1940.469146,10413
10,19,동상동,48250,4825051000,10377,7395.881358,1047.358119,1933.760523,10377
10,20,동상동,48250,4825051000,10361,7384.47786,1045.743227,1930.778913,10361
10,21,동상동,48250,4825051000,10404,7415.124761,1050.083248,1938.79199,10404
10,22,동상동,48250,4825051000,10489,7475.705846,1058.66236,1954.631794,10489
10,23,동상동,48250,4825051000,10434,7436.506321,1053.11117,1944.382509,10434
10,24,동상동,48250,4825051000,10487,7474.280409,1058.460498,1954.259093,10487
10,25,동상동,48250,4825051000,10558,7524.883432,1065.62658,1967.489988,10558
10,26,동상동,48250,4825051000,10453,7450.047975,1055.028854,1947.923171,10453
10,27,동상동,48250,4825051000,10392,7406.572138,1048.87208,1936.555783,10392
10,28,동상동,48250,4825051000,10557,7524.170714,1065.525649,1967.303637,10557
10,29,동상동,48250,4825051000,10518,7496.374687,1061.589351,1960.035962,10518
10,30,동상동,48250,4825051000,10347,7374.499799,1044.330197,1928.170004,10347
10,31,동상동,48250,4825051000,10393,7407.284856,1048.97301,1936.742133,10393
10,1,부원동,48250,4825053000,17710,8478.499684,4206.727576,5024.77274,17710
10,2,부원동,48250,4825053000,17402,8331.047515,4133.567097,4937.385388,17402
10,3,부원동,48250,4825053000,14926,7145.685278,3545.432852,4234.88187,14926
10,4,부원동,48250,4825053000,14528,6955.146437,3450.89431,4121.959253,14528
10,5,부원동,48250,4825053000,17769,8506.745391,4220.742084,5041.512525,17769
10,6,부원동,48250,4825053000,17631,8440.67916,4187.962388,5002.358451,17631
10,7,부원동,48250,4825053000,17420,8339.66485,4137.842709,4942.492441,17420
10,8,부원동,48250,4825053000,17378,8319.557736,4127.86628,4930.575984,17378
10,9,부원동,48250,4825053000,15810,7568.892151,3755.412929,4485.694919,15810
10,10,부원동,48250,4825053000,15227,7289.786261,3616.930593,4320.283146,15227
10,11,부원동,48250,4825053000,15199,7276.381519,3610.27964,4312.338841,15199
10,12,부원동,48250,4825053000,18292,8757.126833,4344.972379,5189.900788,18292
10,13,부원동,48250,4825053000,17393,8326.738848,4131.42929,4934.831861,17393
10,14,부원동,48250,4825053000,16630,7961.459613,3950.19083,4718.349557,16630
10,15,부원동,48250,4825053000,16985,8131.412599,4034.515408,4819.071992,16985
10,16,부원동,48250,4825053000,16657,7974.385615,3956.604248,4726.010137,16657
10,17,부원동,48250,4825053000,14861,7114.567126,3529.99314,4216.439734,14861
10,18,부원동,48250,4825053000,17746,8495.734353,4215.278801,5034.986846,17746
10,19,부원동,48250,4825053000,17968,8602.014812,4268.011355,5097.973833,17968
10,20,부원동,48250,4825053000,18048,8640.314077,4287.014077,5120.671847,18048
10,21,부원동,48250,4825053000,17698,8472.754794,4203.877168,5021.368038,17698
10,22,부원동,48250,4825053000,17385,8322.908922,4129.529018,4932.56206,17385
10,23,부원동,48250,4825053000,16852,8067.740072,4002.923383,4781.336545,16852
10,24,부원동,48250,4825053000,15241,7296.488633,3620.256069,4324.255298,15241
10,25,부원동,48250,4825053000,17545,8399.507451,4167.534462,4977.958087,17545
10,26,부원동,48250,4825053000,16929,8104.603114,4021.213503,4803.183383,16929
10,27,부원동,48250,4825053000,17027,8151.519713,4044.491837,4830.98845,17027
10,28,부원동,48250,4825053000,17277,8271.204915,4103.875344,4901.919742,17277
10,29,부원동,48250,4825053000,17569,8410.99723,4173.235279,4984.767491,17569
10,30,부원동,48250,4825053000,16879,8080.666074,4009.336802,4788.997125,16879
10,31,부원동,48250,4825053000,15360,7353.458789,3648.522618,4358.018593,15360
10,1,북부동,48250,4825055000,93372,75332.63393,7827.13484,10212.23123,93372
10,2,북부동,48250,4825055000,90579,73079.23841,7593.004827,9906.756764,90579
10,3,북부동,48250,4825055000,89189,71957.78486,7476.484699,9754.730446,89189
10,4,북부동,48250,4825055000,91127,73521.36542,7638.942259,9966.69232,91127
10,5,북부동,48250,4825055000,95198,76805.85277,7980.203729,10411.9435,95198
10,6,북부동,48250,4825055000,94581,76308.05648,7928.482204,10344.46132,94581
10,7,북부동,48250,4825055000,95386,76957.53138,7995.963285,10432.50533,95386
10,8,북부동,48250,4825055000,94501,76243.51239,7921.776009,10335.7116,94501
10,9,북부동,48250,4825055000,89744,72405.55948,7523.008923,9815.431602,89744
10,10,북부동,48250,4825055000,91101,73500.38859,7636.762746,9963.848662,91101
10,11,북부동,48250,4825055000,92178,74369.3134,7727.044888,10081.64172,92178
10,12,북부동,48250,4825055000,94322,76099.09499,7906.770899,10316.13411,94322
10,13,북부동,48250,4825055000,96631,77961.99877,8100.328436,10568.67279,96631
10,14,북부동,48250,4825055000,96834,78125.7794,8117.345405,10590.8752,96834
10,15,북부동,48250,4825055000,96136,77562.63222,8058.833858,10514.53392,96136
10,16,북부동,48250,4825055000,93736,75626.30954,7857.648025,10252.04244,93736
10,17,북부동,48250,4825055000,91349,73700.47527,7657.551949,9990.972782,91349
10,18,북부동,48250,4825055000,95368,76943.00896,7994.454392,10430.53665,95368
10,19,북부동,48250,4825055000,96270,77670.74357,8070.066734,10529.1897,96270
10,20,북부동,48250,4825055000,94703,76406.48622,7938.70915,10357.80463,94703
10,21,북부동,48250,4825055000,93610,75524.6526,7847.085769,10238.26164,93610
10,22,북부동,48250,4825055000,89998,72610.48696,7544.30109,9843.211951,89998
10,23,북부동,48250,4825055000,88098,71077.56484,7385.028972,9635.406191,88098
10,24,북부동,48250,4825055000,89344,72082.83903,7489.47795,9771.683021,89344
10,25,북부동,48250,4825055000,90642,73130.06688,7598.285955,9913.647166,90642
10,26,북부동,48250,4825055000,91172,73557.67147,7642.714493,9971.614035,91172
10,27,북부동,48250,4825055000,91769,74039.33174,7692.759469,10036.90879,91769
10,28,북부동,48250,4825055000,91173,73558.47827,7642.798321,9971.723407,91173
10,29,북부동,48250,4825055000,89772,72428.14991,7525.356091,9818.494002,89772
10,30,북부동,48250,4825055000,86970,70167.49318,7290.47163,9512.035193,86970
10,31,북부동,48250,4825055000,87684,70743.54917,7350.324416,9590.12641,87684
10,1,불암동,48250,4825060000,10123,6205.045498,2010.979226,1906.975276,10123
10,2,불암동,48250,4825060000,9004,5519.137574,1788.684871,1696.177555,9004
10,3,불암동,48250,4825060000,8822,5407.577929,1752.529757,1661.892313,8822
10,4,불암동,48250,4825060000,9915,6077.548761,1969.659096,1867.792143,9915
10,5,불암동,48250,4825060000,10146,6219.143694,2015.548279,1911.308026,10146
10,6,불암동,48250,4825060000,9955,6102.067364,1977.605275,1875.327361,9955
10,7,불암동,48250,4825060000,9950,6099.002539,1976.612002,1874.385459,9950
10,8,불암동,48250,4825060000,9964,6107.58405,1979.393165,1877.022785,9964
10,9,불암동,48250,4825060000,9097,5576.143326,1807.159737,1713.696936,9097
10,10,불암동,48250,4825060000,8713,5340.764736,1730.87642,1641.358844,8713
10,11,불암동,48250,4825060000,9844,6034.02824,1955.554628,1854.417131,9844
10,12,불암동,48250,4825060000,10117,6201.367707,2009.787299,1905.844993,10117
10,13,불암동,48250,4825060000,9786,5998.476266,1944.032669,1843.491065,9786
10,14,불암동,48250,4825060000,10280,6301.281015,2042.167978,1936.551007,10280
10,15,불암동,48250,4825060000,9674,5929.824177,1921.783368,1822.392455,9674
10,16,불암동,48250,4825060000,8464,5188.136431,1681.411456,1594.452113,8464
10,17,불암동,48250,4825060000,8872,5438.226183,1762.462481,1671.311336,8872
10,18,불암동,48250,4825060000,10114,6199.528812,2009.191336,1905.279852,10114
10,19,불암동,48250,4825060000,10155,6224.66038,2017.336169,1913.00345,10155
10,20,불암동,48250,4825060000,10130,6209.336253,2012.369808,1908.293939,10130
10,21,불암동,48250,4825060000,10272,6296.377294,2040.578743,1935.043963,10272
10,22,불암동,48250,4825060000,10309,6319.057002,2047.928958,1942.014039,10309
10,23,불암동,48250,4825060000,9169,5620.276812,1821.462859,1727.260329,9169
10,24,불암동,48250,4825060000,8703,5334.635085,1728.889875,1639.47504,8703
10,25,불암동,48250,4825060000,10488,6428.777752,2083.488109,1975.73414,10488
10,26,불암동,48250,4825060000,10368,6355.221942,2059.649572,1953.128486,10368
10,27,불암동,48250,4825060000,10488,6428.777752,2083.488109,1975.73414,10488
10,28,불암동,48250,4825060000,10529,6453.90932,2091.632942,1983.457738,10529
10,29,불암동,48250,4825060000,10944,6708.289828,2174.074548,2061.635624,10944
10,30,불암동,48250,4825060000,9579,5871.592494,1902.911193,1804.496312,9579
10,31,불암동,48250,4825060000,9104,5580.434082,1808.550319,1715.0156,9104
10,1,삼안동,48250,4825059000,40478,30917.333,4936.468954,4624.198047,40478
10,2,삼안동,48250,4825059000,39805,30403.29167,4854.393663,4547.314672,39805
10,3,삼안동,48250,4825059000,39116,29877.02944,4770.367103,4468.603459,39116
10,4,삼안동,48250,4825059000,39690,30315.45399,4840.368911,4534.177096,39690
10,5,삼안동,48250,4825059000,40790,31155.64042,4974.518717,4659.840861,40790
10,6,삼안동,48250,4825059000,40862,31210.63444,4983.299432,4668.066125,40862
10,7,삼안동,48250,4825059000,40686,31076.20461,4961.835463,4647.959923,40686
10,8,삼안동,48250,4825059000,40520,30949.41284,4941.591037,4628.996118,40520
10,9,삼안동,48250,4825059000,39800,30399.47264,4853.783892,4546.743473,39800
10,10,삼안동,48250,4825059000,38464,29379.02803,4690.852854,4394.119119,38464
10,11,삼안동,48250,4825059000,40078,30611.81066,4887.687206,4578.502133,40078
10,12,삼안동,48250,4825059000,40209,30711.86923,4903.663228,4593.467545,40209
10,13,삼안동,48250,4825059000,40300,30781.37556,4914.761076,4603.863366,40300
10,14,삼안동,48250,4825059000,38081,29086.49039,4644.144331,4350.365281,38081
10,15,삼안동,48250,4825059000,38140,29131.55493,4651.339639,4357.105428,38140
10,16,삼안동,48250,4825059000,37683,28782.49566,4595.606492,4304.897846,37683
10,17,삼안동,48250,4825059000,38955,29754.0567,4750.73245,4450.210854,38955
10,18,삼안동,48250,4825059000,39715,30334.54914,4843.41777,4537.033091,39715
10,19,삼안동,48250,4825059000,40618,31024.26582,4953.542565,4640.191617,40618
10,20,삼안동,48250,4825059000,40654,31051.76283,4957.932923,4644.30425,40654
10,21,삼안동,48250,4825059000,40379,30841.71622,4924.395471,4612.888309,40379
10,22,삼안동,48250,4825059000,40859,31208.34303,4982.933568,4667.723406,40859
10,23,삼안동,48250,4825059000,40193,30699.64833,4901.711959,4591.639708,40193
10,24,삼안동,48250,4825059000,38756,29602.05933,4726.46353,4427.477136,38756
10,25,삼안동,48250,4825059000,40725,31105.99304,4966.591683,4652.415274,40725
10,26,삼안동,48250,4825059000,40808,31169.38893,4976.713896,4661.897177,40808
10,27,삼안동,48250,4825059000,38449,29367.57094,4689.023539,4392.405522,38449
10,28,삼안동,48250,4825059000,39471,30148.18051,4813.660904,4509.158583,39471
10,29,삼안동,48250,4825059000,40902,31241.18668,4988.177606,4672.635717,40902
10,30,삼안동,48250,4825059000,39615,30258.16855,4831.222333,4525.609112,39615
10,31,삼안동,48250,4825059000,38840,29666.21902,4736.707697,4437.073278,38840
10,1,상동면,48250,4825036000,12815,4082.416673,5420.470754,3312.112573,12815
10,2,상동면,48250,4825036000,10500,3344.937578,4441.275296,2713.787126,10500
10,3,상동면,48250,4825036000,8970,2857.532388,3794.118038,2318.349573,8970
10,4,상동면,48250,4825036000,12532,3992.262641,5300.76781,3238.969549,12532
10,5,상동면,48250,4825036000,12757,4063.939875,5395.937995,3297.12213,12757
10,6,상동면,48250,4825036000,12910,4112.680394,5460.653721,3336.665886,12910
10,7,상동면,48250,4825036000,13144,4187.224717,5559.630713,3397.14457,13144
10,8,상동면,48250,4825036000,12660,4033.039023,5354.909071,3272.051906,12660
10,9,상동면,48250,4825036000,10870,3462.806807,4597.777378,2809.415815,10870
10,10,상동면,48250,4825036000,9064,2887.477544,3833.878027,2342.64443,9064
10,11,상동면,48250,4825036000,12132,3864.836447,5131.57637,3135.587182,12132
10,12,상동면,48250,4825036000,12738,4057.887131,5387.901402,3292.211468,12738
10,13,상동면,48250,4825036000,13143,4186.906151,5559.207734,3396.886114,13143
10,14,상동면,48250,4825036000,12904,4110.769001,5458.115849,3335.11515,12904
10,15,상동면,48250,4825036000,12963,4129.564364,5483.071587,3350.364049,12963
10,16,상동면,48250,4825036000,9471,3017.133696,4006.030317,2447.835988,9471
10,17,상동면,48250,4825036000,8670,2761.962743,3667.224458,2240.812798,8670
10,18,상동면,48250,4825036000,12918,4115.228918,5464.03755,3338.733533,12918
10,19,상동면,48250,4825036000,13146,4187.861848,5560.47667,3397.661482,13146
10,20,상동면,48250,4825036000,13061,4160.783782,5524.523489,3375.692729,13061
10,21,상동면,48250,4825036000,12910,4112.680394,5460.653721,3336.665886,12910
10,22,상동면,48250,4825036000,13000,4141.351287,5498.721795,3359.926918,13000
10,23,상동면,48250,4825036000,10269,3271.348951,4343.567239,2654.083809,10269
10,24,상동면,48250,4825036000,8814,2807.836173,3728.133377,2278.03045,8814
10,25,상동면,48250,4825036000,12912,4113.317525,5461.499678,3337.182797,12912
10,26,상동면,48250,4825036000,13238,4217.169872,5599.390701,3421.439426,13238
10,27,상동면,48250,4825036000,13091,4170.340746,5537.212847,3383.446406,13091
10,28,상동면,48250,4825036000,13006,4143.26268,5501.259666,3361.477654,13006
10,29,상동면,48250,4825036000,12887,4105.353388,5450.925213,3330.721399,12887
10,30,상동면,48250,4825036000,10145,3231.846831,4291.117893,2622.035276,10145
10,31,상동면,48250,4825036000,8572,2730.743326,3625.772556,2215.484119,8572
10,1,생림면,48250,4825035000,12587,4589.701138,4851.299011,3145.999851,12587
10,2,생림면,48250,4825035000,10716,3907.463049,4130.175594,2678.361357,10716
10,3,생림면,48250,4825035000,10809,3941.374403,4166.019783,2701.605814,10809
10,4,생림면,48250,4825035000,12327,4494.895204,4751.08945,3081.015346,12327
10,5,생림면,48250,4825035000,12294,4482.862143,4738.370544,3072.767313,12294
10,6,생림면,48250,4825035000,12506,4560.165443,4820.079879,3125.754678,12506
10,7,생림면,48250,4825035000,12569,4583.137651,4844.361426,3141.500923,12569
10,8,생림면,48250,4825035000,12549,4575.844886,4836.652998,3136.502115,12549
10,9,생림면,48250,4825035000,11295,4118.588572,4353.334578,2823.07685,11295
10,10,생림면,48250,4825035000,11069,4036.180337,4266.229344,2766.590319,11069
10,11,생림면,48250,4825035000,11918,4345.758176,4593.452102,2978.789721,11918
10,12,생림면,48250,4825035000,12571,4583.866927,4845.132269,3142.000804,12571
10,13,생림면,48250,4825035000,12685,4625.435683,4889.070307,3170.49401,12685
10,14,생림면,48250,4825035000,12726,4640.385849,4904.872584,3180.741567,12726
10,15,생림면,48250,4825035000,12550,4576.209525,4837.03842,3136.752056,12550
10,16,생림면,48250,4825035000,9781,3566.526324,3769.806596,2444.66708,9781
10,17,생림면,48250,4825035000,10114,3687.950847,3898.151918,2527.897234,10114
10,18,생림면,48250,4825035000,12868,4692.164475,4959.602421,3216.233104,12868
10,19,생림면,48250,4825035000,12747,4648.043252,4912.966433,3185.990315,12747
10,20,생림면,48250,4825035000,12630,4605.380581,4867.872131,3156.747288,12630
10,21,생림면,48250,4825035000,12476,4549.226297,4808.517237,3118.256466,12476
10,22,생림면,48250,4825035000,12695,4629.082065,4892.924521,3172.993414,12695
10,23,생림면,48250,4825035000,11223,4092.334621,4325.584238,2805.081141,11223
10,24,생림면,48250,4825035000,10427,3802.082607,4018.788813,2606.12858,10427
10,25,생림면,48250,4825035000,12760,4652.783549,4917.976911,3189.23954,12760
10,26,생림면,48250,4825035000,12889,4699.821877,4967.69627,3221.481852,12889
10,27,생림면,48250,4825035000,12849,4685.236349,4952.279415,3211.484236,12849
10,28,생림면,48250,4825035000,12966,4727.89902,4997.373717,3240.727263,12966
10,29,생림면,48250,4825035000,12716,4636.739467,4901.01837,3178.242163,12716
10,30,생림면,48250,4825035000,10736,3914.755813,4137.884022,2683.360165,10736
10,31,생림면,48250,4825035000,10276,3747.022237,3960.590183,2568.38758,10276
10,1,장유1동,48250,4825061000,61136,42407.59786,6098.969831,12629.43231,61136
10,2,장유1동,48250,4825061000,62536,43378.72186,6238.634804,12918.64333,62536
10,3,장유1동,48250,4825061000,64253,44569.73608,6409.923916,13273.34,64253
10,4,장유1동,48250,4825061000,63148,43803.24178,6299.688349,13045.06987,63148
10,5,장유1동,48250,4825061000,61952,42973.62442,6180.374558,12798.00102,61952
10,6,장유1동,48250,4825061000,60999,42312.56644,6085.302616,12601.13094,60999
10,7,장유1동,48250,4825061000,61377,42574.76992,6123.012158,12679.21792,61377
10,8,장유1동,48250,4825061000,61965,42982.642,6181.671447,12800.68655,61965
10,9,장유1동,48250,4825061000,61910,42944.4907,6176.184609,12789.32469,61910
10,10,장유1동,48250,4825061000,63860,44297.1277,6370.717963,13192.15433,63860
10,11,장유1동,48250,4825061000,63374,43960.00894,6322.234266,13091.75679,63374
10,12,장유1동,48250,4825061000,61369,42569.22064,6122.214073,12677.56529,61369
10,13,장유1동,48250,4825061000,62450,43319.0671,6230.055384,12900.87751,62450
10,14,장유1동,48250,4825061000,62887,43622.19652,6273.650807,12991.15267,62887
10,15,장유1동,48250,4825061000,62989,43692.94984,6283.826398,13012.22376,62989
10,16,장유1동,48250,4825061000,64228,44552.39458,6407.429899,13268.17552,64228
10,17,장유1동,48250,4825061000,67138,46570.94519,6697.733521,13869.32129,67138
10,18,장유1동,48250,4825061000,62737,43518.14752,6258.686703,12960.16577,62737
10,19,장유1동,48250,4825061000,61165,42427.714,6101.862891,12635.42311,61165
10,20,장유1동,48250,4825061000,61018,42325.74598,6087.198069,12605.05595,61018
10,21,장유1동,48250,4825061000,61482,42647.60422,6133.487031,12700.90875,61482
10,22,장유1동,48250,4825061000,55267,38336.50731,5513.474314,11417.01838,55267
10,23,장유1동,48250,4825061000,59612,41350.46002,5946.934532,12314.60545,59612
10,24,장유1동,48250,4825061000,64579,44795.86925,6442.445903,13340.68485,64579
10,25,장유1동,48250,4825061000,55122,38235.92661,5499.009013,11387.06438,55122
10,26,장유1동,48250,4825061000,54979,38136.73323,5484.743234,11357.52354,54979
10,27,장유1동,48250,4825061000,55077,38204.71191,5494.519782,11377.76831,55077
10,28,장유1동,48250,4825061000,55141,38249.10615,5500.904466,11390.98938,55141
10,29,장유1동,48250,4825061000,55035,38175.57819,5490.329833,11369.09198,55035
10,30,장유1동,48250,4825061000,57265,39722.43999,5712.796182,11829.76382,57265
10,31,장유1동,48250,4825061000,60153,41725.73008,6000.905068,12426.36485,60153
10,1,장유2동,48250,4825062000,37958,26210.0874,4658.290411,7089.62219,37958
10,2,장유2동,48250,4825062000,35649,24615.71752,4374.924782,6658.357696,35649
10,3,장유2동,48250,4825062000,35139,24263.56133,4312.336444,6563.102221,35139
10,4,장유2동,48250,4825062000,35316,24385.78025,4334.058279,6596.161475,35316
10,5,장유2동,48250,4825062000,36828,25429.81977,4519.614291,6878.565941,36828
10,6,장유2동,48250,4825062000,37256,25725.35476,4572.139405,6958.50583,37256
10,7,장유2동,48250,4825062000,37043,25578.27777,4545.99957,6918.722661,37043
10,8,장유2동,48250,4825062000,37857,26140.34666,4645.895466,7070.75787,37857
10,9,장유2동,48250,4825062000,35427,24462.426,4347.680447,6616.893549,35427
10,10,장유2동,48250,4825062000,34967,24144.79493,4291.228221,6530.976846,34967
10,11,장유2동,48250,4825062000,35808,24725.50739,4394.437616,6688.054992,35808
10,12,장유2동,48250,4825062000,37491,25887.62281,4600.979129,7002.398059,37491
10,13,장유2동,48250,4825062000,36194,24992.04129,4441.808397,6760.150312,36194
10,14,장유2동,48250,4825062000,36067,24904.3475,4426.222674,6736.429831,36067
10,15,장유2동,48250,4825062000,37028,25567.92023,4544.158737,6915.92103,37028
10,16,장유2동,48250,4825062000,34922,24113.72233,4285.70572,6522.571951,34922
10,17,장유2동,48250,4825062000,35716,24661.98118,4383.147171,6670.871651,35716
10,18,장유2동,48250,4825062000,36731,25362.84104,4507.710235,6860.448724,36731
10,19,장유2동,48250,4825062000,36933,25502.32251,4532.500125,6898.177363,36933
10,20,장유2동,48250,4825062000,36946,25511.29904,4534.095514,6900.605443,36946
10,21,장유2동,48250,4825062000,37176,25670.11458,4562.321627,6943.563795,37176
10,22,장유2동,48250,4825062000,42386,29267.63171,5201.704446,7916.663842,42386
10,23,장유2동,48250,4825062000,40456,27934.96222,4964.850542,7556.187241,40456
10,24,장유2동,48250,4825062000,40041,27648.40375,4913.920816,7478.675433,40041
10,25,장유2동,48250,4825062000,41402,28588.17742,5080.945771,7732.876809,41402
10,26,장유2동,48250,4825062000,41789,28855.40182,5128.439275,7805.158904,41789
10,27,장유2동,48250,4825062000,42087,29061.17152,5165.010499,7860.817986,42087
10,28,장유2동,48250,4825062000,42224,29155.77033,5181.823445,7886.406221,42224
10,29,장유2동,48250,4825062000,42293,29203.415,5190.291279,7899.293726,42293
10,30,장유2동,48250,4825062000,40586,28024.72752,4980.804432,7580.468049,40586
10,31,장유2동,48250,4825062000,40302,27828.62486,4945.951318,7527.423823,40302
10,1,장유3동,48250,4825063000,63757,52916.12458,3738.567458,7102.307958,63757
10,2,장유3동,48250,4825063000,62627,51978.26332,3672.306792,6976.42989,62627
10,3,장유3동,48250,4825063000,60824,50481.83512,3566.582917,6775.581964,60824
