기준_월,기준_일,행정동_명,시군구_코드,행정동_코드,서비스인구,주거인구,직장인구,방문인구,총 인구
2,14,대동면,48250,4825037000,10889,4876.255447,1549.232441,4463.512112,10889
2,15,대동면,48250,4825037000,10903,4882.524854,1551.224291,4469.250855,10903
2,16,대동면,48250,4825037000,10553,4725.789671,1501.428042,4325.782287,10553
2,17,대동면,48250,4825037000,10654,4771.018967,1515.797817,4367.183217,10654
2,18,대동면,48250,4825037000,12857,5757.554989,1829.229635,5270.215376,12857
2,19,대동면,48250,4825037000,12270,5494.687697,1745.714212,5029.598092,12270
2,20,대동면,48250,4825037000,12486,5591.415695,1776.445611,5118.138694,12486
2,21,대동면,48250,4825037000,11233,5030.303741,1598.17504,4604.521219,11233
2,22,대동면,48250,4825037000,10605,4749.076041,1508.826342,4347.097617,10605
2,23,대동면,48250,4825037000,11054,4950.14489,1572.707815,4531.147295,11054
2,24,대동면,48250,4825037000,11096,4968.953112,1578.683365,4548.363523,11096
2,25,대동면,48250,4825037000,11305,5062.546407,1608.41884,4634.034754,11305
2,26,대동면,48250,4825037000,13354,5980.118949,1899.940308,5473.940743,13354
2,27,대동면,48250,4825037000,14284,6396.586721,2032.256055,5855.157224,14284
2,28,대동면,48250,4825037000,11523,5160.170035,1639.434789,4723.395176,11523
2,1,동상동,48250,4825051000,10868,7745.826212,1096.915104,2025.258684,10868
2,2,동상동,48250,4825051000,11180,7968.194428,1128.40549,2083.400082,11180
2,3,동상동,48250,4825051000,11079,7896.209845,1118.211487,2064.578668,11079
2,4,동상동,48250,4825051000,10900,7768.633208,1100.144887,2031.221904,10900
2,5,동상동,48250,4825051000,10804,7700.212219,1090.455538,2013.332244,10804
2,6,동상동,48250,4825051000,10906,7772.90952,1100.750472,2032.340008,10906
2,7,동상동,48250,4825051000,11345,8085.793005,1145.059059,2114.147936,11345
2,8,동상동,48250,4825051000,11069,7889.082659,1117.20218,2062.715161,11069
2,9,동상동,48250,4825051000,11003,7842.043229,1110.540752,2050.41602,11003
2,10,동상동,48250,4825051000,11220,7996.703174,1132.442719,2090.854107,11220
2,11,동상동,48250,4825051000,10768,7674.554348,1086.822032,2006.623621,10768
2,12,동상동,48250,4825051000,10692,7620.387731,1079.151297,1992.460973,10692
2,13,동상동,48250,4825051000,10832,7720.168341,1093.281598,2018.550061,10832
2,14,동상동,48250,4825051000,10957,7809.258171,1105.897938,2041.84389,10957
2,15,동상동,48250,4825051000,10980,7825.6507,1108.219345,2046.129955,10980
2,16,동상동,48250,4825051000,11034,7864.137507,1113.669604,2056.192889,11034
2,17,동상동,48250,4825051000,11010,7847.032259,1111.247267,2051.720474,11010
2,18,동상동,48250,4825051000,11117,7923.293154,1122.046854,2071.659992,11117
2,19,동상동,48250,4825051000,11006,7844.181385,1110.843544,2050.975072,11006
2,20,동상동,48250,4825051000,11134,7935.409371,1123.762677,2074.827953,11134
2,21,동상동,48250,4825051000,10941,7797.854673,1104.283047,2038.86228,10941
2,22,동상동,48250,4825051000,10956,7808.545452,1105.797008,2041.65754,10956
2,23,동상동,48250,4825051000,10964,7814.247202,1106.604454,2043.148345,10964
2,24,동상동,48250,4825051000,10928,7788.58933,1102.970947,2036.439722,10928
2,25,동상동,48250,4825051000,10798,7695.935907,1089.849953,2012.21414,10798
2,26,동상동,48250,4825051000,10935,7793.578361,1103.677463,2037.744177,10935
2,27,동상동,48250,4825051000,11117,7923.293154,1122.046854,2071.659992,11117
2,28,동상동,48250,4825051000,10988,7831.352449,1109.026791,2047.62076,10988
2,1,부원동,48250,4825053000,13637,6528.588379,3239.251494,3869.160127,13637
2,2,부원동,48250,4825053000,13984,6694.711439,3321.675801,3967.612761,13984
2,3,부원동,48250,4825053000,17945,8591.003773,4262.548072,5091.448154,17945
2,4,부원동,48250,4825053000,17523,8388.975153,4162.308714,4971.716133,17523
2,5,부원동,48250,4825053000,15097,7227.549956,3586.05117,4283.398874,15097
2,6,부원동,48250,4825053000,13862,6636.30506,3292.696649,3932.99829,13862
2,7,부원동,48250,4825053000,17926,8581.907698,4258.034926,5086.057376,17926
2,8,부원동,48250,4825053000,17354,8308.067957,4122.165464,4923.76658,17354
2,9,부원동,48250,4825053000,17408,8333.91996,4134.992301,4939.087739,17408
2,10,부원동,48250,4825053000,17601,8426.316936,4180.836368,4993.846696,17601
2,11,부원동,48250,4825053000,17904,8571.3754,4252.809177,5079.815423,17904
2,12,부원동,48250,4825053000,16312,7809.220036,3874.65501,4628.124954,16312
2,13,부원동,48250,4825053000,14290,6841.206126,3394.361212,4054.432662,14290
2,14,부원동,48250,4825053000,18000,8617.334518,4275.612443,5107.053039,18000
2,15,부원동,48250,4825053000,17401,8330.568775,4133.329563,4937.101663,17401
2,16,부원동,48250,4825053000,17570,8411.475971,4173.472813,4985.051216,17570
2,17,부원동,48250,4825053000,17335,8298.971881,4117.652317,4918.375801,17335
2,18,부원동,48250,4825053000,17379,8320.036477,4128.103814,4930.859709,17379
2,19,부원동,48250,4825053000,15926,7624.426085,3782.966876,4518.607039,15926
2,20,부원동,48250,4825053000,14592,6985.785849,3466.096487,4140.117663,14592
2,21,부원동,48250,4825053000,17495,8375.57041,4155.657761,4963.771829,17495
2,22,부원동,48250,4825053000,17302,8283.173435,4109.813694,4909.012871,17302
2,23,부원동,48250,4825053000,17163,8216.628463,4076.796465,4869.575072,17163
2,24,부원동,48250,4825053000,17078,8175.935494,4056.606073,4845.458433,17078
2,25,부원동,48250,4825053000,17387,8323.866403,4130.004086,4933.12951,17387
2,26,부원동,48250,4825053000,15423,7383.619459,3663.487262,4375.893279,15423
2,27,부원동,48250,4825053000,13933,6670.295658,3309.561565,3953.142777,13933
2,28,부원동,48250,4825053000,17825,8533.554877,4234.043989,5057.401134,17825
2,1,북부동,48250,4825055000,87870,70893.61418,7365.916318,9610.4695,87870
2,2,북부동,48250,4825055000,93552,75477.85813,7842.223778,10231.91809,93552
2,3,북부동,48250,4825055000,93615,75528.6866,7847.504906,10238.80849,93615
2,4,북부동,48250,4825055000,92387,74537.93483,7744.564821,10104.50035,92387
2,5,북부동,48250,4825055000,91797,74061.92217,7695.106637,10039.97119,91797
2,6,북부동,48250,4825055000,92929,74975.22103,7789.999289,10163.77968,92929
2,7,북부동,48250,4825055000,93908,75765.07933,7872.066343,10270.85433,93908
2,8,북부동,48250,4825055000,93238,75224.52258,7815.901965,10197.57546,93238
2,9,북부동,48250,4825055000,93436,75384.2692,7832.499796,10219.231,93436
2,10,북부동,48250,4825055000,93210,75201.93215,7813.554797,10194.51305,93210
2,11,북부동,48250,4825055000,92499,74628.29655,7753.953494,10116.74995,92499
2,12,북부동,48250,4825055000,91978,74207.95317,7710.279402,10059.76743,91978
2,13,북부동,48250,4825055000,93096,75109.95682,7803.99847,10182.04471,93096
2,14,북부동,48250,4825055000,93009,75039.76512,7796.705483,10172.52939,93009
2,15,북부동,48250,4825055000,92493,74623.45575,7753.450529,10116.09372,92493
2,16,북부동,48250,4825055000,92289,74458.86832,7736.349733,10093.78195,92289
2,17,북부동,48250,4825055000,92308,74474.19754,7737.942454,10095.86001,92308
2,18,북부동,48250,4825055000,92268,74441.9255,7734.589357,10091.48515,92268
2,19,북부동,48250,4825055000,94744,76439.56506,7942.146075,10362.28886,94744
2,20,북부동,48250,4825055000,96241,77647.34634,8067.635739,10526.01793,96241
2,21,북부동,48250,4825055000,96346,77732.06045,8076.437619,10537.50193,96346
2,22,북부동,48250,4825055000,95860,77339.95511,8035.697488,10484.3474,95860
2,23,북부동,48250,4825055000,96068,77507.76974,8053.133593,10507.09667,96068
2,24,북부동,48250,4825055000,96098,77531.97378,8055.648416,10510.37781,96098
2,25,북부동,48250,4825055000,95585,77118.0848,8012.644944,10454.27025,95585
2,26,북부동,48250,4825055000,94794,76479.90512,7946.337447,10367.75744,94794
2,27,북부동,48250,4825055000,94872,76542.83561,7952.875986,10376.28841,94872
2,28,북부동,48250,4825055000,95048,76684.8326,7967.629614,10395.53778,95048
2,1,불암동,48250,4825060000,9849,6037.093066,1956.547901,1855.359033,9849
2,2,불암동,48250,4825060000,9720,5958.020571,1930.921474,1831.057956,9720
2,3,불암동,48250,4825060000,10797,6618.183961,2144.872341,2033.943698,10797
2,4,불암동,48250,4825060000,10721,6571.598615,2129.774601,2019.626784,10721
2,5,불암동,48250,4825060000,9684,5935.953828,1923.769913,1824.276259,9684
2,6,불암동,48250,4825060000,9356,5734.901282,1858.611246,1762.487472,9356
2,7,불암동,48250,4825060000,10893,6677.028609,2163.94317,2052.028221,10893
2,8,불암동,48250,4825060000,10689,6551.983732,2123.417658,2013.59861,10689
2,9,불암동,48250,4825060000,10682,6547.692977,2122.027076,2012.279947,10682
2,10,불암동,48250,4825060000,10674,6542.789256,2120.437841,2010.772903,10674
2,11,불암동,48250,4825060000,10734,6579.567161,2132.357109,2022.07573,10734
2,12,불암동,48250,4825060000,9578,5870.979529,1902.712539,1804.307932,9578
2,13,불암동,48250,4825060000,9472,5806.005231,1881.655165,1784.339604,9472
2,14,불암동,48250,4825060000,10903,6683.158259,2165.929715,2053.912026,10903
2,15,불암동,48250,4825060000,10792,6615.119136,2143.879068,2033.001796,10792
2,16,불암동,48250,4825060000,10794,6616.345066,2144.276377,2033.378557,10794
2,17,불암동,48250,4825060000,10760,6595.504253,2137.522125,2026.973622,10760
2,18,불암동,48250,4825060000,10518,6447.166704,2089.447743,1981.385553,10518
2,19,불암동,48250,4825060000,9793,6002.767021,1945.42325,1844.809728,9793
2,20,불암동,48250,4825060000,9385,5752.677269,1864.372225,1767.950505,9385
2,21,불암동,48250,4825060000,10696,6556.274488,2124.808239,2014.917273,10696
2,22,불암동,48250,4825060000,10510,6442.262983,2087.858507,1979.87851,10510
2,23,불암동,48250,4825060000,10500,6436.133332,2085.871962,1977.994705,10500
2,24,불암동,48250,4825060000,10471,6418.357345,2080.110983,1972.531672,10471
2,25,불암동,48250,4825060000,10480,6423.874031,2081.898873,1974.227096,10480
2,26,불암동,48250,4825060000,9567,5864.236914,1900.527339,1802.235747,9567
2,27,불암동,48250,4825060000,9428,5779.034767,1872.914368,1776.050865,9428
2,28,불암동,48250,4825060000,10435,6396.290602,2072.959422,1965.749976,10435
2,1,삼안동,48250,4825059000,37221,28429.61736,4539.263574,4252.119065,37221
2,2,삼안동,48250,4825059000,38208,29183.49373,4659.632536,4364.873734,38208
2,3,삼안동,48250,4825059000,40440,30888.30838,4931.834688,4619.856936,40440
2,4,삼안동,48250,4825059000,40984,31303.81876,4998.177865,4682.003379,40984
2,5,삼안동,48250,4825059000,41004,31319.09487,5000.616952,4684.288175,41004
2,6,삼안동,48250,4825059000,40490,30926.49867,4937.932406,4625.568925,40490
2,7,삼안동,48250,4825059000,40832,31187.72027,4979.6408,4664.638932,40832
2,8,삼안동,48250,4825059000,40698,31085.37028,4963.298915,4649.3308,40698
2,9,삼안동,48250,4825059000,40852,31202.99638,4982.079888,4666.923727,40852
2,10,삼안동,48250,4825059000,40790,31155.64042,4974.518717,4659.840861,40790
2,11,삼안동,48250,4825059000,41019,31330.55196,5002.446267,4686.001771,41019
2,12,삼안동,48250,4825059000,40775,31144.18333,4972.689401,4658.127264,40775
2,13,삼안동,48250,4825059000,39903,30478.14464,4866.345192,4558.510171,39903
2,14,삼안동,48250,4825059000,40928,31261.04563,4991.34842,4675.605951,40928
2,15,삼안동,48250,4825059000,41017,31329.02435,5002.202359,4685.773292,41017
2,16,삼안동,48250,4825059000,41144,31426.02769,5017.690564,4700.281745,41144
2,17,삼안동,48250,4825059000,40882,31225.91056,4985.738519,4670.350921,40882
2,18,삼안동,48250,4825059000,40788,31154.11281,4974.274808,4659.612381,40788
2,19,삼안동,48250,4825059000,40774,31143.41953,4972.567447,4658.013024,40774
2,20,삼안동,48250,4825059000,40378,30840.95241,4924.273517,4612.774069,40378
2,21,삼안동,48250,4825059000,40844,31196.88594,4981.104253,4666.009809,40844
2,22,삼안동,48250,4825059000,40778,31146.47475,4973.055265,4658.469983,40778
2,23,삼안동,48250,4825059000,40860,31209.10683,4983.055523,4667.837646,40860
2,24,삼안동,48250,4825059000,40875,31220.56392,4984.884838,4669.551242,40875
2,25,삼안동,48250,4825059000,40874,31219.80011,4984.762884,4669.437003,40874
2,26,삼안동,48250,4825059000,40514,30944.83001,4940.859311,4628.31068,40514
2,27,삼안동,48250,4825059000,39930,30498.7674,4869.637959,4561.594645,39930
2,28,삼안동,48250,4825059000,41083,31379.43554,5010.251347,4693.313118,41083
2,1,상동면,48250,4825036000,11242,3581.313167,4755.125417,2905.561416,11242
2,2,상동면,48250,4825036000,8472,2698.886777,3583.474696,2189.638527,8472
2,3,상동면,48250,4825036000,12662,4033.676154,5355.755028,3272.568818,12662
2,4,상동면,48250,4825036000,13028,4150.271121,5510.565195,3367.163684,13028
2,5,상동면,48250,4825036000,9693,3087.855233,4099.931566,2505.213201,9693
2,6,상동면,48250,4825036000,7720,2459.325534,3265.394789,1995.279677,7720
2,7,상동면,48250,4825036000,13200,4205.064384,5583.317515,3411.618101,13200
2,8,상동면,48250,4825036000,13433,4279.290142,5681.871528,3471.83833,13433
2,9,상동면,48250,4825036000,13167,4194.551723,5569.359221,3403.089056,13167
2,10,상동면,48250,4825036000,13318,4242.655111,5633.228989,3442.1159,13318
2,11,상동면,48250,4825036000,13321,4243.610808,5634.497925,3442.891267,13321
2,12,상동면,48250,4825036000,10503,3345.893275,4442.544232,2714.562494,10503
2,13,상동면,48250,4825036000,7977,2541.196863,3374.100289,2061.702848,7977
2,14,상동면,48250,4825036000,13452,4285.342886,5689.908122,3476.748992,13452
2,15,상동면,48250,4825036000,13523,4307.961035,5719.939602,3495.099363,13523
2,16,상동면,48250,4825036000,13172,4196.14455,5571.474114,3404.381336,13172
2,17,상동면,48250,4825036000,13137,4184.994759,5556.669863,3395.335379,13137
2,18,상동면,48250,4825036000,13156,4191.047503,5564.706456,3400.246041,13156
2,19,상동면,48250,4825036000,10209,3252.235022,4318.188523,2638.576454,10209
2,20,상동면,48250,4825036000,8102,2581.017548,3426.972614,2094.009838,8102
2,21,상동면,48250,4825036000,13254,4222.26692,5606.158359,3425.574721,13254
2,22,상동면,48250,4825036000,13188,4201.241598,5578.241771,3408.51663,13188
2,23,상동면,48250,4825036000,12999,4141.032722,5498.298816,3359.668462,12999
2,24,상동면,48250,4825036000,13218,4210.798563,5590.931129,3416.270308,13218
2,25,상동면,48250,4825036000,13171,4195.825985,5571.051135,3404.12288,13171
2,26,상동면,48250,4825036000,10588,3372.971341,4478.497412,2736.531247,10588
2,27,상동면,48250,4825036000,9185,2926.023967,3885.058437,2373.917596,9185
2,28,상동면,48250,4825036000,13243,4218.7627,5601.505594,3422.731706,13243
2,1,생림면,48250,4825035000,12012,4380.034168,4629.681713,3002.284119,12012
2,2,생림면,48250,4825035000,9229,3365.246032,3557.05399,2306.699978,9229
2,3,생림면,48250,4825035000,11969,4364.354725,4613.108593,2991.536682,11969
2,4,생림면,48250,4825035000,12350,4503.281883,4759.954142,3086.763975,12350
2,5,생림면,48250,4825035000,9788,3569.078791,3772.504546,2446.416663,9788
2,6,생림면,48250,4825035000,8437,3076.45257,3251.800251,2108.747179,8437
2,7,생림면,48250,4825035000,12702,4631.634532,4895.622471,3174.742997,12702
2,8,생림면,48250,4825035000,12722,4638.927297,4903.330898,3179.741805,12722
2,9,생림면,48250,4825035000,12727,4640.750488,4905.258005,3180.991507,12727
2,10,생림면,48250,4825035000,12791,4664.087333,4929.924974,3196.987693,12791
2,11,생림면,48250,4825035000,12580,4587.148671,4848.601061,3144.250268,12580
2,12,생림면,48250,4825035000,10356,3776.193294,3991.423894,2588.382812,10356
2,13,생림면,48250,4825035000,8947,3262.418057,3448.365159,2236.216784,8947
2,14,생림면,48250,4825035000,12669,4619.601471,4882.903565,3166.494964,12669
2,15,생림면,48250,4825035000,12632,4606.109858,4868.642974,3157.247169,12632
2,16,생림면,48250,4825035000,12490,4554.331232,4813.913136,3121.755632,12490
2,17,생림면,48250,4825035000,12473,4548.132383,4807.360973,3117.506645,12473
2,18,생림면,48250,4825035000,12560,4579.855907,4840.892634,3139.25146,12560
2,19,생림면,48250,4825035000,10069,3671.542128,3880.807956,2516.649916,10069
2,20,생림면,48250,4825035000,8600,3135.888599,3314.623937,2149.487464,8600
2,21,생림면,48250,4825035000,12438,4535.370045,4793.871224,3108.758731,12438
2,22,생림면,48250,4825035000,12488,4553.601956,4813.142294,3121.255751,12488
2,23,생림면,48250,4825035000,12292,4482.132867,4737.599702,3072.267432,12292
2,24,생림면,48250,4825035000,12497,4556.8837,4816.611086,3123.505214,12497
2,25,생림면,48250,4825035000,12638,4608.297687,4870.955502,3158.746811,12638
2,26,생림면,48250,4825035000,10386,3787.13244,4002.986536,2595.881024,10386
2,27,생림면,48250,4825035000,9757,3557.775006,3760.556483,2438.668511,9757
2,28,생림면,48250,4825035000,12350,4503.281883,4759.954142,3086.763975,12350
2,1,장유1동,48250,4825061000,54338,37692.09717,5420.796628,11225.1062,54338
2,2,장유1동,48250,4825061000,64148,44496.90178,6399.449043,13251.64917,64148
2,3,장유1동,48250,4825061000,59400,41203.4041,5925.785265,12270.81064,59400
2,4,장유1동,48250,4825061000,58420,40523.6173,5828.019784,12068.36292,58420
2,5,장유1동,48250,4825061000,59597,41340.05512,5945.438122,12311.50676,59597
2,6,장유1동,48250,4825061000,62061,43049.23336,6191.248474,12820.51817,62061
2,7,장유1동,48250,4825061000,59076,40978.65826,5893.4628,12203.87894,59076
2,8,장유1동,48250,4825061000,58365,40485.466,5822.532946,12057.00106,58365
2,9,장유1동,48250,4825061000,58731,40739.34556,5859.04536,12132.60908,58731
2,10,장유1동,48250,4825061000,58938,40882.93318,5879.695824,12175.371,58938
2,11,장유1동,48250,4825061000,58751,40753.21876,5861.040574,12136.74067,58751
2,12,장유1동,48250,4825061000,60082,41676.48022,5993.822059,12411.69772,60082
2,13,장유1동,48250,4825061000,64299,44601.64444,6414.512908,13282.84265,64299
2,14,장유1동,48250,4825061000,58917,40868.36632,5877.600849,12171.03283,58917
2,15,장유1동,48250,4825061000,58825,40804.5496,5868.422866,12152.02754,58825
2,16,장유1동,48250,4825061000,58939,40883.62684,5879.795585,12175.57758,58939
2,17,장유1동,48250,4825061000,58662,40691.48302,5852.161872,12118.35511,58662
2,18,장유1동,48250,4825061000,58704,40720.61674,5856.351821,12127.03144,58704
2,19,장유1동,48250,4825061000,60298,41826.31078,6015.370369,12456.31885,60298
2,20,장유1동,48250,4825061000,62482,43341.26422,6233.247726,12907.48805,62482
2,21,장유1동,48250,4825061000,59145,41026.5208,5900.346288,12218.13292,59145
2,22,장유1동,48250,4825061000,58680,40703.9689,5853.957565,12122.07354,58680
2,23,장유1동,48250,4825061000,58895,40853.1058,5875.406114,12166.48809,58895
2,24,장유1동,48250,4825061000,58893,40851.71848,5875.206593,12166.07493,58893
2,25,장유1동,48250,4825061000,58928,40875.99658,5878.698217,12173.30521,58928
2,26,장유1동,48250,4825061000,60758,42145.39438,6061.260288,12551.34533,60758
2,27,장유1동,48250,4825061000,63326,43926.71326,6317.445752,13081.84098,63326
2,28,장유1동,48250,4825061000,59090,40988.3695,5894.85945,12206.77105,59090
2,1,장유2동,48250,4825062000,34898,24097.15027,4282.760387,6518.08934,34898
2,2,장유2동,48250,4825062000,39179,27053.19074,4808.134254,7317.675003,39179
2,3,장유2동,48250,4825062000,38901,26861.2311,4774.017474,7265.751431,38901
2,4,장유2동,48250,4825062000,39211,27075.28682,4812.061365,7323.651817,39211
2,5,장유2동,48250,4825062000,40392,27890.77007,4956.996319,7544.233613,40392
2,6,장유2동,48250,4825062000,39632,27365.9883,4863.727424,7402.284278,39632
2,7,장유2동,48250,4825062000,39235,27091.85887,4815.006699,7328.134428,39235
2,8,장유2동,48250,4825062000,39265,27112.57394,4818.688366,7333.737691,39265
2,9,장유2동,48250,4825062000,39777,27466.11114,4881.522148,7429.366717,39777
2,10,장유2동,48250,4825062000,39447,27238.24537,4841.023812,7367.730821,39447
2,11,장유2동,48250,4825062000,40505,27968.79683,4970.863931,7565.339238,40505
2,12,장유2동,48250,4825062000,40100,27689.14339,4921.161428,7489.695184,40100
2,13,장유2동,48250,4825062000,39005,26933.04334,4786.780586,7285.176076,39005
2,14,장유2동,48250,4825062000,38897,26858.46909,4773.526585,7265.004329,38897
2,15,장유2동,48250,4825062000,38935,26884.70817,4778.19003,7272.101796,38935
2,16,장유2동,48250,4825062000,39105,27002.09357,4799.052809,7303.853621,39105
2,17,장유2동,48250,4825062000,39096,26995.87905,4797.948309,7302.172642,39096
2,18,장유2동,48250,4825062000,39474,27256.88893,4844.337312,7372.773758,39474
2,19,장유2동,48250,4825062000,39853,27518.58931,4890.849037,7443.56165,39853
2,20,장유2동,48250,4825062000,39109,27004.85558,4799.543698,7304.600722,39109
2,21,장유2동,48250,4825062000,38969,26908.18525,4782.362586,7278.452161,38969
2,22,장유2동,48250,4825062000,39074,26980.688,4795.24842,7298.063582,39074
2,23,장유2동,48250,4825062000,39307,27141.57504,4823.842699,7341.58226,39307
2,24,장유2동,48250,4825062000,38775,26774.2278,4758.554473,7242.217725,38775
2,25,장유2동,48250,4825062000,39698,27411.56145,4871.827091,7414.611457,39698
2,26,장유2동,48250,4825062000,39681,27399.82291,4869.740813,7411.436275,39681
2,27,장유2동,48250,4825062000,38464,26559.48158,4720.387859,7184.130563,38464
2,28,장유2동,48250,4825062000,38826,26809.44342,4764.813307,7251.743272,38826
2,1,장유3동,48250,4825063000,58908,48891.62079,3454.232975,6562.14623,58908
2,2,장유3동,48250,4825063000,66086,54849.11475,3875.134793,7361.750455,66086
2,3,장유3동,48250,4825063000,67012,55617.66301,3929.433356,7464.903633,67012
2,4,장유3동,48250,4825063000,67205,55777.8464,3940.750443,7486.403161,67205
2,5,장유3동,48250,4825063000,66863,55493.99812,3920.69633,7448.305551,66863
2,6,장유3동,48250,4825063000,67335,55885.74194,3948.373351,7500.884709,67335
2,7,장유3동,48250,4825063000,67450,55981.188,3955.116693,7513.695309,67450
2,8,장유3동,48250,4825063000,67197,55771.20667,3940.281341,7485.511989,67197
2,9,장유3동,48250,4825063000,67148,55730.53835,3937.408091,7480.053559,67148
2,10,장유3동,48250,4825063000,67578,56087.42361,3962.622326,7527.954063,67578
2,11,장유3동,48250,4825063000,67332,55883.25204,3948.197438,7500.550519,67332
2,12,장유3동,48250,4825063000,66882,55509.76747,3921.810447,7450.422085,66882
2,13,장유3동,48250,4825063000,66773,55419.3012,3915.418932,7438.279864,66773
2,14,장유3동,48250,4825063000,67003,55610.19332,3928.905616,7463.901064,67003
2,15,장유3동,48250,4825063000,66637,55306.42587,3907.444197,7423.129938,66637
2,16,장유3동,48250,4825063000,67071,55666.63099,3932.892984,7471.476027,67071
2,17,장유3동,48250,4825063000,66878,55506.4476,3921.575896,7449.976499,66878
2,18,장유3동,48250,4825063000,67004,55611.02329,3928.964254,7464.012461,67004
2,19,장유3동,48250,4825063000,66828,55464.94932,3918.644009,7444.406673,66828
2,20,장유3동,48250,4825063000,66649,55316.38545,3908.14785,7424.466696,66649
2,21,장유3동,48250,4825063000,67364,55909.81095,3950.073846,7504.115208,67364
2,22,장유3동,48250,4825063000,66895,55520.55702,3922.572738,7451.87024,66895
2,23,장유3동,48250,4825063000,66993,55601.89366,3928.319238,7462.787099,66993
2,24,장유3동,48250,4825063000,66742,55393.57227,3913.601162,7434.826572,66742
2,25,장유3동,48250,4825063000,66671,55334.6447,3909.437881,7426.917419,66671
2,26,장유3동,48250,4825063000,65863,54664.0324,3862.058573,7336.909031,65863
2,27,장유3동,48250,4825063000,65307,54202.57145,3829.455981,7274.972565,65307
2,28,장유3동,48250,4825063000,66306,55031.70721,3888.0351,7386.257689,66306
2,1,주촌면,48250,4825032000,16721,7538.141446,6495.107952,2687.750603,16721
2,2,주촌면,48250,4825032000,17343,7818.55075,6736.717733,2787.731517,17343
2,3,주촌면,48250,4825032000,28527,12860.5084,11081.03251,4585.45909,28527
2,4,주촌면,48250,4825032000,29300,13208.99135,11381.29675,4709.711899,29300
2,5,주촌면,48250,4825032000,22248,10029.81705,8642.016728,3576.166223,22248
2,6,주촌면,48250,4825032000,17728,7992.115995,6886.267195,2849.61681,17728
2,7,주촌면,48250,4825032000,30304,13661.61344,11771.29067,4871.095883,30304
2,8,주촌면,48250,4825032000,30723,13850.50653,11934.0471,4938.446371,30723
